t,value
1578160342,81983440
1578160345,81983440
1578160348,81983440
1578160351,81983440
1578160354,81983440
1578160357,81983440
1578160360,81983440
1578160363,81983440
1578160366,81983440
1578160369,81983440
1578160372,81983440
1578160375,81983440
1578160378,81983440
1578160381,81983440
1578160384,81983440
1578160387,81983440
1578160390,81983440
1578160393,81983440
1578160396,81983440
1578160399,81983440
1578160402,81983440
1578160405,81983440
1578160408,81983440
1578160411,81983440
1578160414,81983440
1578160417,81983440
1578160420,81983440
1578160423,81983440
1578160426,81983440
1578160429,81983440
1578160432,81983440
1578160435,81983440
1578160438,81983440
1578160441,81983440
1578160444,81983440
1578160447,81983440
1578160450,81983440
1578160453,81983440
1578160456,81983440
1578160459,81983440
1578160462,81983440
1578160465,81983440
1578160468,81983440
1578160471,81983440
1578160474,81983440
1578160477,81983440
1578160480,81983440
1578160483,81983440
1578160486,81983440
1578160489,81983440
1578160492,81983440
1578160495,81983440
1578160498,81983440
1578160501,81983440
1578160504,81983440
1578160507,81983440
1578160510,81983440
1578160513,81983440
1578160516,81983440
1578160519,81983440
1578160522,81983440
1578160525,81983440
1578160528,81983440
1578160531,81983440
1578160534,81983440
1578160537,81983440
1578160540,81983440
1578160543,81983440
1578160546,81983440
1578160549,81983440
1578160552,81983440
1578160555,81983440
1578160558,81983440
1578160561,81983440
1578160564,81983440
1578160567,81983440
1578160570,81983440
1578160573,81983440
1578160576,81983440
1578160579,81983440
1578160582,81983440
1578160585,81983440
1578160588,81983440
1578160591,81983440
1578160594,81983440
1578160597,81983440
1578160600,81983440
1578160603,81983440
1578160606,81983440
1578160609,81983440
1578160612,81983440
1578160615,81983440
1578160618,81983440
1578160621,81983440
1578160624,81983440
1578160627,81983440
1578160630,81983440
1578160633,81983440
1578160636,81983440
1578160639,81983440
1578160642,81983440
1578160645,81983440
1578160648,81983440
1578160651,81983440
1578160654,81983440
1578160657,81983440
1578160660,81983440
1578160663,81983440
1578160666,81983440
1578160669,81983440
1578160672,81983440
1578160675,81983440
1578160678,81983440
1578160681,81983440
1578160684,81983440
1578160687,81983440
1578160690,81983440
1578160693,81983440
1578160696,81983440
1578160699,81983440
1578160702,81986424
1578160705,81986424
1578160708,81986424
1578160711,81986424
1578160714,81989576
1578160717,81989576
1578160720,81989576
1578160723,81989576
1578160726,81989576
1578160729,81989576
1578160732,81989576
1578160735,81989576
1578160738,81989576
1578160741,81989576
1578160744,81990512
1578160747,81990512
1578160750,81990512
1578160753,81991872
1578160756,81991872
