t,value
1578159136,0
1578159139,0
1578159142,0
1578159145,0
1578159148,0
1578159151,0
1578159154,0
1578159157,0
1578159160,0
1578159163,0
1578159166,0
1578159169,0
1578159172,0
1578159175,0
1578159178,0
1578159181,0
1578159184,0
1578159187,0
1578159190,0
1578159193,0
1578159196,0
1578159199,0
1578159202,0
1578159205,0
1578159208,0
1578159211,0
1578159214,0
1578159217,0
1578159220,0
1578159223,0
1578159226,0
1578159229,0
1578159232,0
1578159235,0
1578159238,0
1578159241,0
1578159244,0
1578159247,0
1578159250,0
1578159253,0
1578159256,0
1578159259,0
1578159262,0
1578159265,0
1578159268,0
1578159271,0
1578159274,0
1578159277,0
1578159280,0
1578159283,0
1578159286,0
1578159289,0
1578159292,0
1578159295,0
1578159298,0
1578159301,0
1578159304,0
1578159307,0
1578159310,0
1578159313,0
1578159316,0
1578159319,0
1578159322,0
1578159325,0
1578159328,0
1578159331,0
1578159334,0
1578159337,0
1578159340,0
1578159343,0
1578159346,0
1578159349,0
1578159352,0
1578159355,0
1578159358,0
1578159361,0
1578159364,0
1578159367,0
1578159370,0
1578159373,0
1578159376,0
1578159379,0
1578159382,0
1578159385,0
1578159388,0
1578159391,0
1578159394,0
1578159397,0
1578159400,0
1578159403,0
1578159406,0
1578159409,0
1578159412,0
1578159415,0
1578159418,0
1578159421,0
1578159424,0
1578159427,0
1578159430,0
1578159433,0
1578159436,0
1578159439,0
1578159442,0
1578159445,0
1578159448,0
1578159451,0
1578159454,0
1578159457,0
1578159460,0
1578159463,0
1578159466,0
1578159469,0
1578159472,0
1578159475,0
1578159478,0
1578159481,0
1578159484,0
1578159487,0
1578159490,0
1578159493,0
1578159496,0
1578159499,0
1578159502,0
1578159505,0
1578159508,0
1578159511,0
1578159514,0
1578159517,0
1578159520,0
1578159523,0
1578159526,0
1578159529,0
1578159532,0
1578159535,0
1578159538,0
1578159541,0
1578159544,0
1578159547,0
1578159550,0
1578159553,0
1578159556,0
1578159559,0
1578159562,0
1578159565,0
1578159568,0
1578159571,0
1578159574,0
1578159577,0
1578159580,0
1578159583,0
1578159586,0
1578159589,0
1578159592,0
1578159595,0
1578159598,0
1578159601,0
1578159604,0
1578159607,0
1578159610,0
1578159613,0
1578159616,0
1578159619,0
1578159622,0
1578159625,0
1578159628,0
1578159631,0
1578159634,0
1578159637,0
1578159640,0
1578159643,0
1578159646,0
1578159649,0
1578159652,0
1578159655,0
1578159658,0
1578159661,0
1578159664,0
1578159667,0
1578159670,0
1578159673,0
1578159676,0
1578159679,0
1578159682,0
1578159685,0
1578159688,0
1578159691,0
1578159694,0
1578159697,0
1578159700,0
1578159703,0
1578159706,0
1578159709,0
1578159712,0
1578159715,0
1578159718,0
1578159721,0
1578159724,0
1578159727,0
1578159730,0
1578159733,0
1578159736,0
1578159739,0
1578159742,0
1578159745,0
1578159748,0
1578159751,0
1578159754,0
1578159757,0
1578159760,0
1578159763,0
1578159766,0
1578159769,0
1578159772,0
1578159775,0
1578159778,0
1578159781,0
1578159784,0
1578159787,0
1578159790,0
1578159793,0
1578159796,0
1578159799,0
1578159802,0
1578159805,0
1578159808,0
1578159811,0
1578159814,0
1578159817,0
1578159820,0
1578159823,0
1578159826,0
1578159829,0
1578159832,0
1578159835,0
1578159838,0
1578159841,0
1578159844,0
1578159847,0
1578159850,0
1578159853,0
1578159856,0
1578159859,0
1578159862,0
1578159865,0
1578159868,0
1578159871,0
1578159874,0
1578159877,0
1578159880,0
1578159883,0
1578159886,0
1578159889,0
1578159892,0
1578159895,0
1578159898,0
1578159901,0
1578159904,0
1578159907,0
1578159910,0
1578159913,0
1578159916,0
1578159919,0
1578159922,0
1578159925,0
1578159928,0
1578159931,0
1578159934,0
1578159937,0
1578159940,0
1578159943,0
1578159946,0
1578159949,0
1578159952,0
1578159955,0
1578159958,0
1578159961,0
1578159964,0
1578159967,0
1578159970,0
1578159973,0
1578159976,0
1578159979,0
1578159982,0
1578159985,0
1578159988,0
1578159991,0
1578159994,0
1578159997,0
1578160000,0
1578160003,0
1578160006,0
1578160009,0
1578160012,0
1578160015,0
1578160018,0
1578160021,0
1578160024,0
1578160027,0
1578160030,0
1578160033,0
1578160036,0
1578160039,0
1578160042,0
1578160045,0
1578160048,0
1578160051,0
1578160054,0
1578160057,0
1578160060,0
1578160063,0
1578160066,0
1578160069,0
1578160072,0
1578160075,0
1578160078,0
1578160081,0
1578160084,0
1578160087,0
1578160090,0
1578160093,0
1578160096,0
1578160099,0
1578160102,0
1578160105,0
1578160108,0
1578160111,0
1578160114,0
1578160117,0
1578160120,0
1578160123,0
1578160126,0
1578160129,0
1578160132,0
1578160135,0
1578160138,0
1578160141,0
1578160144,0
1578160147,0
1578160150,0
1578160153,0
1578160156,0
1578160159,0
1578160162,0
1578160165,0
1578160168,0
1578160171,0
1578160174,0
1578160177,0
1578160180,0
1578160183,0
1578160186,0
1578160189,0
1578160192,0
1578160195,0
1578160198,0
1578160201,0
1578160204,0
1578160207,0
1578160210,0
1578160213,0
1578160216,0
1578160219,0
1578160222,0
1578160225,0
1578160228,0
1578160231,0
1578160234,0
1578160237,0
1578160240,0
1578160243,0
1578160246,0
1578160249,0
1578160252,0
1578160255,0
1578160258,0
1578160261,0
1578160264,0
1578160267,0
1578160270,0
1578160273,0
1578160276,0
1578160279,0
1578160282,0
1578160285,0
1578160288,0
1578160291,0
1578160294,0
1578160297,0
1578160300,0
1578160303,0
1578160306,0
1578160309,0
1578160312,0
1578160315,0
1578160318,0
1578160321,0
1578160324,0
1578160327,0
1578160330,0
1578160333,0
1578160336,0
1578160339,0
1578160342,0
1578160345,0
1578160348,0
1578160351,0
1578160354,0
1578160357,0
1578160360,0
1578160363,0
1578160366,0
1578160369,0
1578160372,0
1578160375,0
1578160378,0
1578160381,0
1578160384,0
1578160387,0
1578160390,0
1578160393,0
1578160396,0
1578160399,0
1578160402,0
1578160405,0
1578160408,0
1578160411,0
1578160414,0
1578160417,0
1578160420,0
1578160423,0
1578160426,0
1578160429,0
1578160432,0
1578160435,0
1578160438,0
1578160441,0
1578160444,0
1578160447,0
1578160450,0
1578160453,0
1578160456,0
1578160459,0
1578160462,0
1578160465,0
1578160468,0
1578160471,0
1578160474,0
1578160477,0
1578160480,0
1578160483,0
1578160486,0
1578160489,0
1578160492,0
1578160495,0
1578160498,0
1578160501,0
1578160504,0
1578160507,0
1578160510,0
1578160513,0
1578160516,0
1578160519,0
1578160522,0
1578160525,0
1578160528,0
1578160531,0
1578160534,0
1578160537,0
1578160540,0
1578160543,0
1578160546,0
1578160549,0
1578160552,0
1578160555,0
1578160558,0
1578160561,0
1578160564,0
1578160567,0
1578160570,0
1578160573,0
1578160576,0
1578160579,0
1578160582,0
1578160585,0
1578160588,0
1578160591,0
1578160594,0
1578160597,0
1578160600,0
1578160603,0
1578160606,0
1578160609,0
1578160612,0
1578160615,0
1578160618,0
1578160621,0
1578160624,0
1578160627,0
1578160630,0
1578160633,0
1578160636,0
1578160639,0
1578160642,0
1578160645,0
1578160648,0
1578160651,0
1578160654,0
1578160657,0
1578160660,0
1578160663,0
1578160666,0
1578160669,0
1578160672,0
1578160675,0
1578160678,0
1578160681,0
1578160684,0
1578160687,0
1578160690,0
1578160693,0
1578160696,0
1578160699,0
1578160702,0
1578160705,0
1578160708,0
1578160711,0
1578160714,0
1578160717,0
1578160720,0
1578160723,0
1578160726,0
1578160729,0
1578160732,0
1578160735,0
1578160738,0
1578160741,0
1578160744,0
1578160747,0
1578160750,0
1578160753,0
1578160756,0
1578160759,0
1578160762,0
1578160765,0
1578160768,0
1578160771,0
1578160774,0
1578160777,0
1578160780,0
1578160783,0
1578160786,0
1578160789,0
1578160792,0
1578160795,0
1578160798,0
1578160801,0
1578160804,0
1578160807,0
1578160810,0
1578160813,0
1578160816,0
1578160819,0
1578160822,0
1578160825,0
1578160828,0
1578160831,0
1578160834,0
1578160837,0
1578160840,0
1578160843,0
1578160846,0
1578160849,0
1578160852,0
1578160855,0
1578160858,0
1578160861,0
1578160864,0
1578160867,0
1578160870,0
1578160873,0
1578160876,0
1578160879,0
1578160882,0
1578160885,0
1578160888,0
1578160891,0
1578160894,0
1578160897,0
1578160900,0
1578160903,0
1578160906,0
1578160909,0
1578160912,0
1578160915,0
1578160918,0
1578160921,0
1578160924,0
1578160927,0
1578160930,0
1578160933,0
1578160936,0
1578160939,0
1578160942,0
1578160945,0
1578160948,0
1578160951,0
1578160954,0
1578160957,0
1578160960,0
1578160963,0
1578160966,0
1578160969,0
1578160972,0
1578160975,0
1578160978,0
1578160981,0
1578160984,0
1578160987,0
1578160990,0
1578160993,0
1578160996,0
1578160999,0
1578161002,0
1578161005,0
1578161008,0
1578161011,0
1578161014,0
1578161017,0
1578161020,0
1578161023,0
1578161026,0
1578161029,0
1578161032,0
1578161035,0
1578161038,0
1578161041,0
1578161044,0
1578161047,0
1578161050,0
1578161053,0
1578161056,0
1578161059,0
1578161062,0
1578161065,0
1578161068,0
1578161071,0
1578161074,0
1578161077,0
1578161080,0
1578161083,0
1578161086,0
1578161089,0
1578161092,0
1578161095,0
1578161098,0
1578161101,0
1578161104,0
1578161107,0
1578161110,0
1578161113,0
1578161116,0
1578161119,0
1578161122,0
1578161125,0
1578161128,0
1578161131,0
1578161134,0
1578161137,0
1578161140,0
1578161143,0
1578161146,0
1578161149,0
1578161152,0
1578161155,0
1578161158,0
1578161161,0
1578161164,0
1578161167,0
1578161170,0
1578161173,0
1578161176,0
1578161179,0
1578161182,0
1578161185,0
1578161188,0
1578161191,0
1578161194,0
1578161197,0
1578161200,0
1578161203,0
1578161206,0
1578161209,0
1578161212,0
1578161215,0
1578161218,0
1578161221,0
1578161224,0
1578161227,0
1578161230,0
1578161233,0
1578161236,0
1578161239,0
1578161242,0
1578161245,0
1578161248,0
1578161251,0
1578161254,0
1578161257,0
1578161260,0
1578161263,0
1578161266,0
1578161269,0
1578161272,0
1578161275,0
1578161278,0
1578161281,0
1578161284,0
1578161287,0
1578161290,0
1578161293,0
1578161296,0
1578161299,0
1578161302,0
1578161305,0
1578161308,0
1578161311,0
1578161314,0
1578161317,0
1578161320,0
1578161323,0
1578161326,0
1578161329,0
1578161332,0
1578161335,0
1578161338,0
1578161341,0
1578161344,0
1578161347,0
1578161350,0
1578161353,0
1578161356,0
1578161359,0
1578161362,0
1578161365,0
1578161368,0
1578161371,0
1578161374,0
1578161377,0
1578161380,0
1578161383,0
1578161386,0
1578161389,0
1578161392,0
1578161395,0
1578161398,0
1578161401,0
1578161404,0
1578161407,0
1578161410,0
1578161413,0
1578161416,0
1578161419,0
1578161422,0
1578161425,0
1578161428,0
1578161431,0
1578161434,0
1578161437,0
1578161440,0
1578161443,0
1578161446,0
1578161449,0
1578161452,0
1578161455,0
1578161458,0
1578161461,0
1578161464,0
1578161467,0
1578161470,0
1578161473,0
1578161476,0
1578161479,0
1578161482,0
1578161485,0
1578161488,0
1578161491,0
1578161494,0
1578161497,0
1578161500,0
1578161503,0
1578161506,0
1578161509,0
1578161512,0
1578161515,0
1578161518,0
1578161521,0
1578161524,0
1578161527,0
1578161530,0
1578161533,0
1578161536,0
1578161539,0
1578161542,0
1578161545,0
1578161548,0
1578161551,0
1578161554,0
1578161557,0
1578161560,0
1578161563,0
1578161566,0
1578161569,0
1578161572,0
1578161575,0
1578161578,0
1578161581,0
1578161584,0
1578161587,0
1578161590,0
1578161593,0
1578161596,0
1578161599,0
1578161602,0
1578161605,0
1578161608,0
1578161611,0
1578161614,0
1578161617,0
1578161620,0
1578161623,0
1578161626,0
1578161629,0
1578161632,0
1578161635,0
1578161638,0
1578161641,0
1578161644,0
1578161647,0
1578161650,0
1578161653,0
1578161656,0
1578161659,0
1578161662,0
1578161665,0
1578161668,0
1578161671,0
1578161674,0
1578161677,0
1578161680,0
1578161683,0
1578161686,0
1578161689,0
1578161692,0
1578161695,0
1578161698,0
1578161701,0
1578161704,0
1578161707,0
1578161710,0
1578161713,0
1578161716,0
1578161719,0
1578161722,0
1578161725,0
1578161728,0
1578161731,0
1578161734,0
1578161737,0
1578161740,0
1578161743,0
1578161746,0
1578161749,0
1578161752,0
1578161755,0
1578161758,0
1578161761,0
1578161764,0
1578161767,0
1578161770,0
1578161773,0
1578161776,0
1578161779,0
1578161782,0
1578161785,0
1578161788,0
1578161791,0
1578161794,0
1578161797,0
1578161800,0
1578161803,0
1578161806,0
1578161809,0
1578161812,0
1578161815,0
1578161818,0
1578161821,0
1578161824,0
1578161827,0
1578161830,0
1578161833,0
1578161836,0
1578161839,0
1578161842,0
1578161845,0
1578161848,0
1578161851,0
1578161854,0
1578161857,0
1578161860,0
1578161863,0
1578161866,0
1578161869,0
1578161872,0
1578161875,0
1578161878,0
1578161881,0
1578161884,0
1578161887,0
1578161890,0
1578161893,0
1578161896,0
1578161899,0
1578161902,0
1578161905,0
1578161908,0
1578161911,0
1578161914,0
1578161917,0
1578161920,0
1578161923,0
1578161926,0
1578161929,0
1578161932,0
1578161935,0
1578161938,0
1578161941,0
1578161944,0
1578161947,0
1578161950,0
1578161953,0
1578161956,0
1578161959,0
1578161962,0
1578161965,0
1578161968,0
1578161971,0
1578161974,0
1578161977,0
1578161980,0
1578161983,0
1578161986,0
1578161989,0
1578161992,0
1578161995,0
1578161998,0
1578162001,0
1578162004,0
1578162007,0
1578162010,0
1578162013,0
1578162016,0
1578162019,0
1578162022,0
1578162025,0
1578162028,0
1578162031,0
1578162034,0
1578162037,0
1578162040,0
1578162043,0
1578162046,0
1578162049,0
1578162052,0
1578162055,0
1578162058,0
1578162061,0
1578162064,0
1578162067,0
1578162070,0
1578162073,0
1578162076,0
1578162079,0
1578162082,0
1578162085,0
1578162088,0
1578162091,0
1578162094,0
1578162097,0
1578162100,0
1578162103,0
1578162106,0
1578162109,0
1578162112,0
1578162115,0
1578162118,0
1578162121,0
1578162124,0
1578162127,0
1578162130,0
1578162133,0
1578162136,0
1578162139,0
1578162142,0
1578162145,0
1578162148,0
1578162151,0
1578162154,0
1578162157,0
1578162160,0
1578162163,0
1578162166,0
1578162169,0
1578162172,0
1578162175,0
1578162178,0
1578162181,0
1578162184,0
1578162187,0
1578162190,0
1578162193,0
1578162196,0
1578162199,0
1578162202,0
1578162205,0
1578162208,0
1578162211,0
1578162214,0
1578162217,0
1578162220,0
1578162223,0
1578162226,0
1578162229,0
1578162232,0
1578162235,0
1578162238,0
1578162241,0
1578162244,0
1578162247,0
1578162250,0
1578162253,0
1578162256,0
1578162259,0
1578162262,0
1578162265,0
1578162268,0
1578162271,0
1578162274,0
1578162277,0
1578162280,0
1578162283,0
1578162286,0
1578162289,0
1578162292,0
1578162295,0
1578162298,0
1578162301,0
1578162304,0
1578162307,0
1578162310,0
1578162313,0
1578162316,0
1578162319,0
1578162322,0
1578162325,0
1578162328,0
1578162331,0
1578162334,0
1578162337,0
1578162340,0
1578162343,0
1578162346,0
1578162349,0
1578162352,0
1578162355,0
1578162358,0
1578162361,0
1578162364,0
1578162367,0
1578162370,0
1578162373,0
1578162376,0
1578162379,0
1578162382,0
1578162385,0
1578162388,0
1578162391,0
1578162394,0
1578162397,0
1578162400,0
1578162403,0
1578162406,0
1578162409,0
1578162412,0
1578162415,0
1578162418,0
1578162421,0
1578162424,0
1578162427,0
1578162430,0
1578162433,0
1578162436,0
1578162439,0
1578162442,0
1578162445,0
1578162448,0
1578162451,0
1578162454,0
1578162457,0
1578162460,0
1578162463,0
1578162466,0
1578162469,0
1578162472,0
1578162475,0
1578162478,0
1578162481,0
1578162484,0
1578162487,0
1578162490,0
1578162493,0
1578162496,0
1578162499,0
1578162502,0
1578162505,0
1578162508,0
1578162511,0
1578162514,0
1578162517,0
1578162520,0
1578162523,0
1578162526,0
1578162529,0
1578162532,0
1578162535,0
1578162538,0
1578162541,0
1578162544,0
1578162547,0
1578162550,0
1578162553,0
1578162556,0
1578162559,0
1578162562,0
1578162565,0
1578162568,0
1578162571,0
1578162574,0
1578162577,0
1578162580,0
1578162583,0
1578162586,0
1578162589,0
1578162592,0
1578162595,0
1578162598,0
1578162601,0
1578162604,0
1578162607,0
1578162610,0
1578162613,0
1578162616,0
1578162619,0
1578162622,0
1578162625,0
1578162628,0
1578162631,0
1578162634,0
1578162637,0
1578162640,0
1578162643,0
1578162646,0
1578162649,0
1578162652,0
1578162655,0
1578162658,0
1578162661,0
1578162664,0
1578162667,0
1578162670,0
1578162673,0
1578162676,0
1578162679,0
1578162682,0
1578162685,0
1578162688,0
1578162691,0
1578162694,0
1578162697,0
1578162700,0
1578162703,0
1578162706,0
1578162709,0
1578162712,0
1578162715,0
1578162718,0
1578162721,0
1578162724,0
1578162727,0
1578162730,0
1578162733,0
1578162736,0
1578162739,0
1578162742,0
1578162745,0
1578162748,0
1578162751,0
1578162754,0
1578162757,0
1578162760,0
1578162763,0
1578162766,0
1578162769,0
1578162772,0
1578162775,0
1578162778,0
1578162781,0
1578162784,0
1578162787,0
1578162790,0
1578162793,0
1578162796,0
1578162799,0
1578162802,0
1578162805,0
1578162808,0
1578162811,0
1578162814,0
1578162817,0
1578162820,0
1578162823,0
1578162826,0
1578162829,0
1578162832,0
1578162835,0
1578162838,0
1578162841,0
1578162844,0
1578162847,0
1578162850,0
1578162853,0
1578162856,0
1578162859,0
1578162862,0
1578162865,0
1578162868,0
1578162871,0
1578162874,0
1578162877,0
1578162880,0
1578162883,0
1578162886,0
1578162889,0
1578162892,0
1578162895,0
1578162898,0
1578162901,0
1578162904,0
1578162907,0
1578162910,0
1578162913,0
1578162916,0
1578162919,0
1578162922,0
1578162925,0
1578162928,0
1578162931,0
1578162934,0
1578162937,0
1578162940,0
1578162943,0
1578162946,0
1578162949,0
1578162952,0
1578162955,0
1578162958,0
1578162961,0
1578162964,0
1578162967,0
1578162970,0
1578162973,0
1578162976,0
1578162979,0
1578162982,0
1578162985,0
1578162988,0
1578162991,0
1578162994,0
1578162997,0
1578163000,0
1578163003,0
1578163006,0
1578163009,0
1578163012,0
1578163015,0
1578163018,0
1578163021,0
1578163024,0
1578163027,0
1578163030,0
1578163033,0
1578163036,0
1578163039,0
1578163042,0
1578163045,0
1578163048,0
1578163051,0
1578163054,0
1578163057,0
1578163060,0
1578163063,0
1578163066,0
1578163069,0
1578163072,0
1578163075,0
1578163078,0
1578163081,0
1578163084,0
1578163087,0
1578163090,0
1578163093,0
1578163096,0
1578163099,0
1578163102,0
1578163105,0
1578163108,0
1578163111,0
1578163114,0
1578163117,0
1578163120,0
1578163123,0
1578163126,0
1578163129,0
1578163132,0
1578163135,0
1578163138,0
1578163141,0
1578163144,0
1578163147,0
1578163150,0
1578163153,0
1578163156,0
1578163159,0
1578163162,0
1578163165,0
1578163168,0
1578163171,0
1578163174,0
1578163177,0
1578163180,0
1578163183,0
1578163186,0
1578163189,0
1578163192,0
1578163195,0
1578163198,0
1578163201,0
1578163204,0
1578163207,0
1578163210,0
1578163213,0
1578163216,0
1578163219,0
1578163222,0
1578163225,0
1578163228,0
1578163231,0
1578163234,0
1578163237,0
1578163240,0
1578163243,0
1578163246,0
1578163249,0
1578163252,0
1578163255,0
1578163258,0
1578163261,0
1578163264,0
1578163267,0
1578163270,0
1578163273,0
1578163276,0
1578163279,0
1578163282,0
1578163285,0
1578163288,0
1578163291,0
1578163294,0
1578163297,0
1578163300,0
1578163303,0
1578163306,0
1578163309,0
1578163312,0
1578163315,0
1578163318,0
1578163321,0
1578163324,0
1578163327,0
1578163330,0
1578163333,0
1578163336,0
1578163339,0
1578163342,0
1578163345,0
1578163348,0
1578163351,0
1578163354,0
1578163357,0
1578163360,0
1578163363,0
1578163366,0
1578163369,0
1578163372,0
1578163375,0
1578163378,0
1578163381,0
1578163384,0
1578163387,0
1578163390,0
1578163393,0
1578163396,0
1578163399,0
1578163402,0
1578163405,0
1578163408,0
1578163411,0
1578163414,0
1578163417,0
1578163420,0
1578163423,0
1578163426,0
1578163429,0
1578163432,0
1578163435,0
1578163438,0
1578163441,0
1578163444,0
1578163447,0
1578163450,0
1578163453,0
1578163456,0
1578163459,0
1578163462,0
1578163465,0
1578163468,0
1578163471,0
1578163474,0
1578163477,0
1578163480,0
1578163483,0
1578163486,0
1578163489,0
1578163492,0
1578163495,0
1578163498,0
1578163501,0
1578163504,0
1578163507,0
1578163510,0
1578163513,0
1578163516,0
1578163519,0
1578163522,0
1578163525,0
1578163528,0
1578163531,0
1578163534,0
1578163537,0
1578163540,0
1578163543,0
1578163546,0
1578163549,0
1578163552,0
1578163555,0
1578163558,0
1578163561,0
1578163564,0
1578163567,0
1578163570,0
1578163573,0
1578163576,0
1578163579,0
1578163582,0
1578163585,0
1578163588,0
1578163591,0
1578163594,0
1578163597,0
1578163600,0
1578163603,0
1578163606,0
1578163609,0
1578163612,0
1578163615,0
1578163618,0
1578163621,0
1578163624,0
1578163627,0
1578163630,0
1578163633,0
1578163636,0
1578163639,0
1578163642,0
1578163645,0
1578163648,0
1578163651,0
1578163654,0
1578163657,0
1578163660,0
1578163663,0
1578163666,0
1578163669,0
1578163672,0
1578163675,0
1578163678,0
1578163681,0
1578163684,0
1578163687,0
1578163690,0
1578163693,0
1578163696,0
1578163699,0
1578163702,0
1578163705,0
1578163708,0
1578163711,0
1578163714,0
1578163717,0
1578163720,0
1578163723,0
1578163726,0
1578163729,0
1578163732,0
1578163735,0
1578163738,0
1578163741,0
1578163744,0
1578163747,0
1578163750,0
1578163753,0
1578163756,0
1578163759,0
1578163762,0
1578163765,0
1578163768,0
1578163771,0
1578163774,0
1578163777,0
1578163780,0
1578163783,0
1578163786,0
1578163789,0
1578163792,0
1578163795,0
1578163798,0
1578163801,0
1578163804,0
1578163807,0
1578163810,0
1578163813,0
1578163816,0
1578163819,0
1578163822,0
1578163825,0
1578163828,0
1578163831,0
1578163834,0
1578163837,0
1578163840,0
1578163843,0
1578163846,0
1578163849,0
1578163852,0
1578163855,0
1578163858,0
1578163861,0
1578163864,0
1578163867,0
1578163870,0
1578163873,0
1578163876,0
1578163879,0
1578163882,0
1578163885,0
1578163888,0
1578163891,0
1578163894,0
1578163897,0
1578163900,0
1578163903,0
1578163906,0
1578163909,0
1578163912,0
1578163915,0
1578163918,0
1578163921,0
1578163924,0
1578163927,0
1578163930,0
1578163933,0
1578163936,0
1578163939,0
1578163942,0
1578163945,0
1578163948,0
1578163951,0
1578163954,0
1578163957,0
1578163960,0
1578163963,0
1578163966,0
1578163969,0
1578163972,0
1578163975,0
1578163978,0
1578163981,0
1578163984,0
1578163987,0
1578163990,0
1578163993,0
1578163996,0
1578163999,0
1578164002,0
1578164005,0
1578164008,0
1578164011,0
1578164014,0
1578164017,0
1578164020,0
1578164023,0
1578164026,0
1578164029,0
1578164032,0
1578164035,0
1578164038,0
1578164041,0
1578164044,0
1578164047,0
1578164050,0
1578164053,0
1578164056,0
1578164059,0
1578164062,0
1578164065,0
1578164068,0
1578164071,0
1578164074,0
1578164077,0
1578164080,0
1578164083,0
1578164086,0
1578164089,0
1578164092,0
1578164095,0
1578164098,0
1578164101,0
1578164104,0
1578164107,0
1578164110,0
1578164113,0
1578164116,0
1578164119,0
1578164122,0
1578164125,0
1578164128,0
1578164131,0
1578164134,0
1578164137,0
1578164140,0
1578164143,0
1578164146,0
1578164149,0
1578164152,0
1578164155,0
1578164158,0
1578164161,0
1578164164,0
1578164167,0
1578164170,0
1578164173,0
1578164176,0
1578164179,0
1578164182,0
1578164185,0
1578164188,0
1578164191,0
1578164194,0
1578164197,0
1578164200,0
1578164203,0
1578164206,0
