t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578175048,314,0.018651,0.000000,0.000000,0.000000,events/second
1578175051,314,0.018647,0.000000,0.000000,0.000000,events/second
1578175054,314,0.018644,0.000000,0.000000,0.000000,events/second
1578175057,314,0.018641,0.000000,0.000000,0.000000,events/second
1578175060,314,0.018637,0.000000,0.000000,0.000000,events/second
1578175063,314,0.018634,0.000000,0.000000,0.000000,events/second
1578175066,314,0.018631,0.000000,0.000000,0.000000,events/second
1578175069,314,0.018627,0.000000,0.000000,0.000000,events/second
1578175072,314,0.018624,0.000000,0.000000,0.000000,events/second
1578175075,314,0.018621,0.000000,0.000000,0.000000,events/second
1578175078,314,0.018617,0.000000,0.000000,0.000000,events/second
1578175081,314,0.018614,0.000000,0.000000,0.000000,events/second
1578175084,314,0.018611,0.000000,0.000000,0.000000,events/second
1578175087,314,0.018607,0.000000,0.000000,0.000000,events/second
1578175090,314,0.018604,0.000000,0.000000,0.000000,events/second
1578175093,314,0.018601,0.000000,0.000000,0.000000,events/second
1578175096,314,0.018597,0.000000,0.000000,0.000000,events/second
1578175099,314,0.018594,0.000000,0.000000,0.000000,events/second
1578175102,314,0.018591,0.000000,0.000000,0.000000,events/second
1578175105,314,0.018588,0.000000,0.000000,0.000000,events/second
1578175108,314,0.018584,0.000000,0.000000,0.000000,events/second
1578175111,314,0.018581,0.000000,0.000000,0.000000,events/second
1578175114,314,0.018578,0.000000,0.000000,0.000000,events/second
1578175117,314,0.018574,0.000000,0.000000,0.000000,events/second
1578175120,314,0.018571,0.000000,0.000000,0.000000,events/second
1578175123,314,0.018568,0.000000,0.000000,0.000000,events/second
1578175126,314,0.018565,0.000000,0.000000,0.000000,events/second
1578175129,314,0.018561,0.000000,0.000000,0.000000,events/second
1578175132,314,0.018558,0.000000,0.000000,0.000000,events/second
1578175135,314,0.018555,0.000000,0.000000,0.000000,events/second
1578175138,314,0.018551,0.000000,0.000000,0.000000,events/second
1578175141,314,0.018548,0.000000,0.000000,0.000000,events/second
1578175144,314,0.018545,0.000000,0.000000,0.000000,events/second
1578175147,314,0.018541,0.000000,0.000000,0.000000,events/second
1578175150,314,0.018538,0.000000,0.000000,0.000000,events/second
1578175153,314,0.018535,0.000000,0.000000,0.000000,events/second
1578175156,329,0.019417,0.000000,0.000000,0.000000,events/second
1578175159,329,0.019413,0.000000,0.000000,0.000000,events/second
1578175162,329,0.019410,0.000000,0.000000,0.000000,events/second
1578175165,329,0.019407,0.000000,0.000000,0.000000,events/second
1578175168,329,0.019403,0.000000,0.000000,0.000000,events/second
1578175171,329,0.019400,0.000000,0.000000,0.000000,events/second
1578175174,329,0.019396,0.000000,0.000000,0.000000,events/second
1578175177,329,0.019393,0.000000,0.000000,0.000000,events/second
1578175180,329,0.019389,0.000000,0.000000,0.000000,events/second
1578175183,329,0.019386,0.000000,0.000000,0.000000,events/second
1578175186,329,0.019383,0.000000,0.000000,0.000000,events/second
1578175189,329,0.019379,0.000000,0.000000,0.000000,events/second
1578175192,329,0.019376,0.000000,0.000000,0.000000,events/second
1578175195,329,0.019372,0.000000,0.000000,0.000000,events/second
1578175198,329,0.019369,0.000000,0.000000,0.000000,events/second
1578175201,329,0.019365,0.000000,0.000000,0.000000,events/second
1578175204,329,0.019362,0.000000,0.000000,0.000000,events/second
1578175207,329,0.019359,0.000000,0.000000,0.000000,events/second
1578175210,329,0.019355,0.000000,0.000000,0.000000,events/second
1578175213,329,0.019352,0.000000,0.000000,0.000000,events/second
1578175216,329,0.019348,0.000000,0.000000,0.000000,events/second
1578175219,329,0.019345,0.000000,0.000000,0.000000,events/second
1578175222,329,0.019342,0.000000,0.000000,0.000000,events/second
1578175225,329,0.019338,0.000000,0.000000,0.000000,events/second
1578175228,329,0.019335,0.000000,0.000000,0.000000,events/second
1578175231,329,0.019331,0.000000,0.000000,0.000000,events/second
1578175234,329,0.019328,0.000000,0.000000,0.000000,events/second
1578175237,329,0.019325,0.000000,0.000000,0.000000,events/second
1578175240,329,0.019321,0.000000,0.000000,0.000000,events/second
1578175243,329,0.019318,0.000000,0.000000,0.000000,events/second
1578175246,329,0.019314,0.000000,0.000000,0.000000,events/second
1578175249,329,0.019311,0.000000,0.000000,0.000000,events/second
1578175252,329,0.019308,0.000000,0.000000,0.000000,events/second
1578175255,329,0.019304,0.000000,0.000000,0.000000,events/second
1578175258,329,0.019301,0.000000,0.000000,0.000000,events/second
1578175261,329,0.019297,0.000000,0.000000,0.000000,events/second
1578175264,329,0.019294,0.000000,0.000000,0.000000,events/second
1578175267,329,0.019291,0.000000,0.000000,0.000000,events/second
1578175270,329,0.019287,0.000000,0.000000,0.000000,events/second
1578175273,329,0.019284,0.000000,0.000000,0.000000,events/second
1578175276,329,0.019280,0.000000,0.000000,0.000000,events/second
1578175279,329,0.019277,0.000000,0.000000,0.000000,events/second
1578175282,329,0.019274,0.000000,0.000000,0.000000,events/second
1578175285,329,0.019270,0.000000,0.000000,0.000000,events/second
1578175288,329,0.019267,0.000000,0.000000,0.000000,events/second
1578175291,329,0.019263,0.000000,0.000000,0.000000,events/second
1578175294,329,0.019260,0.000000,0.000000,0.000000,events/second
1578175297,329,0.019257,0.000000,0.000000,0.000000,events/second
1578175300,329,0.019253,0.000000,0.000000,0.000000,events/second
1578175303,329,0.019250,0.000000,0.000000,0.000000,events/second
1578175306,329,0.019247,0.000000,0.000000,0.000000,events/second
1578175309,329,0.019243,0.000000,0.000000,0.000000,events/second
1578175312,329,0.019240,0.000000,0.000000,0.000000,events/second
1578175315,329,0.019236,0.000000,0.000000,0.000000,events/second
1578175318,329,0.019233,0.000000,0.000000,0.000000,events/second
1578175321,329,0.019230,0.000000,0.000000,0.000000,events/second
1578175324,329,0.019226,0.000000,0.000000,0.000000,events/second
1578175327,329,0.019223,0.000000,0.000000,0.000000,events/second
1578175330,329,0.019219,0.000000,0.000000,0.000000,events/second
1578175333,329,0.019216,0.000000,0.000000,0.000000,events/second
1578175336,329,0.019213,0.000000,0.000000,0.000000,events/second
1578175339,329,0.019209,0.000000,0.000000,0.000000,events/second
1578175342,329,0.019206,0.000000,0.000000,0.000000,events/second
1578175345,329,0.019203,0.000000,0.000000,0.000000,events/second
1578175348,329,0.019199,0.000000,0.000000,0.000000,events/second
1578175351,329,0.019196,0.000000,0.000000,0.000000,events/second
1578175354,329,0.019193,0.000000,0.000000,0.000000,events/second
1578175357,329,0.019189,0.000000,0.000000,0.000000,events/second
1578175360,329,0.019186,0.000000,0.000000,0.000000,events/second
1578175363,329,0.019183,0.000000,0.000000,0.000000,events/second
1578175366,329,0.019179,0.000000,0.000000,0.000000,events/second
1578175369,329,0.019176,0.000000,0.000000,0.000000,events/second
1578175372,329,0.019172,0.000000,0.000000,0.000000,events/second
