t,value
1578159583,2
1578159586,2
1578159589,2
1578159592,2
1578159595,2
1578159598,2
1578159601,2
1578159604,2
1578159607,2
1578159610,2
1578159613,2
1578159616,2
1578159619,2
1578159622,2
1578159625,2
1578159628,2
1578159631,2
1578159634,2
1578159637,2
1578159640,2
1578159643,2
1578159646,2
1578159649,2
1578159652,2
1578159655,2
1578159658,2
1578159661,2
1578159664,2
1578159667,2
1578159670,2
1578159673,2
1578159676,2
1578159679,2
1578159682,2
1578159685,2
1578159688,2
1578159691,2
1578159694,2
1578159697,2
1578159700,2
1578159703,2
1578159706,2
1578159709,2
1578159712,2
1578159715,2
1578159718,2
1578159721,2
1578159724,2
1578159727,2
1578159730,2
1578159733,2
1578159736,2
1578159739,2
1578159742,2
1578159745,2
1578159748,2
1578159751,2
1578159754,2
1578159757,2
1578159760,2
1578159763,2
1578159766,2
1578159769,2
1578159772,2
1578159775,2
1578159778,2
1578159781,2
1578159784,2
1578159787,2
1578159790,2
1578159793,2
1578159796,2
1578159799,2
1578159802,2
1578159805,2
1578159808,2
1578159811,2
1578159814,2
1578159817,2
1578159820,2
1578159823,2
1578159826,2
1578159829,2
1578159832,2
1578159835,2
1578159838,2
1578159841,2
1578159844,2
1578159847,2
1578159850,2
1578159853,2
1578159856,2
1578159859,2
1578159862,2
1578159865,2
1578159868,2
1578159871,2
1578159874,2
1578159877,2
1578159880,2
1578159883,2
1578159886,2
1578159889,2
1578159892,2
1578159895,2
1578159898,2
1578159901,2
1578159904,2
1578159907,2
1578159910,2
1578159913,2
1578159916,2
1578159919,2
1578159922,2
1578159925,2
1578159928,2
1578159931,2
1578159934,2
1578159937,2
1578159940,2
1578159943,2
1578159946,2
1578159949,2
1578159952,2
1578159955,2
1578159958,2
1578159961,2
1578159964,2
1578159967,2
1578159970,2
1578159973,2
1578159976,2
1578159979,2
1578159982,2
1578159985,2
1578159988,2
1578159991,2
1578159994,2
1578159997,2
1578160000,2
1578160003,2
1578160006,2
1578160009,2
1578160012,2
1578160015,2
1578160018,2
1578160021,2
1578160024,2
1578160027,2
1578160030,2
1578160033,2
1578160036,2
1578160039,2
1578160042,2
1578160045,2
1578160048,2
1578160051,2
1578160054,2
1578160057,2
1578160060,2
1578160063,2
1578160066,2
1578160069,2
1578160072,2
1578160075,2
1578160078,2
1578160081,2
1578160084,2
1578160087,2
1578160090,2
1578160093,2
1578160096,2
1578160099,2
1578160102,2
1578160105,2
1578160108,2
1578160111,2
1578160114,2
1578160117,2
1578160120,2
1578160123,2
1578160126,2
1578160129,2
1578160132,2
1578160135,2
1578160138,2
1578160141,2
1578160144,2
1578160147,2
1578160150,2
1578160153,2
1578160156,2
1578160159,2
1578160162,2
1578160165,2
1578160168,2
1578160171,2
1578160174,2
1578160177,2
1578160180,2
1578160183,2
1578160186,2
1578160189,2
1578160192,2
1578160195,2
1578160198,2
1578160201,2
1578160204,2
1578160207,2
1578160210,2
1578160213,2
1578160216,2
1578160219,2
1578160222,2
1578160225,2
1578160228,2
1578160231,2
1578160234,2
1578160237,2
1578160240,2
1578160243,2
1578160246,2
1578160249,2
1578160252,2
1578160255,2
1578160258,2
1578160261,2
1578160264,2
1578160267,2
1578160270,2
1578160273,2
1578160276,2
1578160279,2
1578160282,2
1578160285,2
1578160288,2
1578160291,2
1578160294,2
1578160297,2
1578160300,2
1578160303,2
1578160306,2
1578160309,2
1578160312,2
1578160315,2
1578160318,2
1578160321,2
1578160324,2
1578160327,2
1578160330,2
1578160333,2
1578160336,2
1578160339,2
1578160342,2
1578160345,2
1578160348,2
1578160351,2
1578160354,2
1578160357,2
1578160360,2
1578160363,2
1578160366,2
1578160369,2
1578160372,2
1578160375,2
1578160378,2
1578160381,2
1578160384,2
1578160387,2
1578160390,2
1578160393,2
1578160396,2
1578160399,2
1578160402,2
1578160405,2
1578160408,2
1578160411,2
1578160414,2
1578160417,2
1578160420,2
1578160423,2
1578160426,2
1578160429,2
1578160432,2
1578160435,2
1578160438,2
1578160441,2
1578160444,2
1578160447,2
1578160450,2
1578160453,2
1578160456,2
1578160459,2
1578160462,2
1578160465,2
1578160468,2
1578160471,2
1578160474,2
1578160477,2
1578160480,2
1578160483,2
1578160486,2
1578160489,2
1578160492,2
1578160495,2
1578160498,2
1578160501,2
1578160504,2
1578160507,2
1578160510,2
