t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578158521,82,0.265370,0.000000,0.000000,0.000000,events/second
1578158524,82,0.262816,0.000000,0.000000,0.000000,events/second
1578158527,82,0.260314,0.000000,0.000000,0.000000,events/second
1578158530,82,0.257857,0.000000,0.000000,0.000000,events/second
1578158533,82,0.255449,0.000000,0.000000,0.000000,events/second
1578158536,82,0.253084,0.000000,0.000000,0.000000,events/second
1578158539,82,0.250762,0.000000,0.000000,0.000000,events/second
1578158542,82,0.248480,0.000000,0.000000,0.000000,events/second
1578158545,82,0.246244,0.000000,0.000000,0.000000,events/second
1578158548,82,0.244044,0.000000,0.000000,0.000000,events/second
1578158551,82,0.241885,0.000000,0.000000,0.000000,events/second
1578158554,82,0.239757,0.000000,0.000000,0.000000,events/second
1578158557,82,0.237679,0.000000,0.000000,0.000000,events/second
1578158560,82,0.235630,0.000000,0.000000,0.000000,events/second
1578158563,82,0.233616,0.000000,0.000000,0.000000,events/second
1578158566,82,0.231635,0.000000,0.000000,0.000000,events/second
1578158569,82,0.229689,0.000000,0.000000,0.000000,events/second
1578158572,88,0.244442,0.000000,0.000000,0.000000,events/second
1578158575,88,0.242421,0.000000,0.000000,0.000000,events/second
1578158578,88,0.240435,0.000000,0.000000,0.000000,events/second
1578158581,88,0.238480,0.000000,0.000000,0.000000,events/second
1578158584,88,0.236557,0.000000,0.000000,0.000000,events/second
1578158587,88,0.234664,0.000000,0.000000,0.000000,events/second
1578158590,88,0.232802,0.000000,0.000000,0.000000,events/second
1578158593,88,0.230969,0.000000,0.000000,0.000000,events/second
1578158596,88,0.229165,0.000000,0.000000,0.000000,events/second
1578158599,88,0.227387,0.000000,0.000000,0.000000,events/second
1578158602,88,0.225638,0.000000,0.000000,0.000000,events/second
1578158605,88,0.223917,0.000000,0.000000,0.000000,events/second
1578158608,88,0.222221,0.000000,0.000000,0.000000,events/second
1578158611,88,0.220550,0.000000,0.000000,0.000000,events/second
1578158614,88,0.218904,0.000000,0.000000,0.000000,events/second
1578158617,88,0.217282,0.000000,0.000000,0.000000,events/second
1578158620,88,0.215684,0.000000,0.000000,0.000000,events/second
1578158623,88,0.214108,0.000000,0.000000,0.000000,events/second
1578158626,88,0.212559,0.000000,0.000000,0.000000,events/second
1578158629,88,0.211024,0.000000,0.000000,0.000000,events/second
1578158632,94,0.223808,0.000000,0.000000,0.000000,events/second
1578158635,94,0.222219,0.000000,0.000000,0.000000,events/second
1578158638,94,0.220655,0.000000,0.000000,0.000000,events/second
1578158641,94,0.219111,0.000000,0.000000,0.000000,events/second
1578158644,94,0.217590,0.000000,0.000000,0.000000,events/second
1578158647,94,0.216090,0.000000,0.000000,0.000000,events/second
1578158650,94,0.214610,0.000000,0.000000,0.000000,events/second
1578158653,94,0.213149,0.000000,0.000000,0.000000,events/second
1578158656,94,0.211710,0.000000,0.000000,0.000000,events/second
1578158659,94,0.210288,0.000000,0.000000,0.000000,events/second
1578158662,94,0.208887,0.000000,0.000000,0.000000,events/second
1578158665,94,0.207504,0.000000,0.000000,0.000000,events/second
1578158668,94,0.206138,0.000000,0.000000,0.000000,events/second
1578158671,94,0.204791,0.000000,0.000000,0.000000,events/second
1578158674,94,0.203462,0.000000,0.000000,0.000000,events/second
1578158677,94,0.202149,0.000000,0.000000,0.000000,events/second
1578158680,94,0.200853,0.000000,0.000000,0.000000,events/second
1578158683,94,0.199574,0.000000,0.000000,0.000000,events/second
1578158686,94,0.198310,0.000000,0.000000,0.000000,events/second
1578158689,94,0.197063,0.000000,0.000000,0.000000,events/second
1578158692,100,0.208330,0.000000,0.000000,0.000000,events/second
1578158695,100,0.207038,0.000000,0.000000,0.000000,events/second
1578158698,100,0.205758,0.000000,0.000000,0.000000,events/second
1578158701,100,0.204497,0.000000,0.000000,0.000000,events/second
1578158704,100,0.203250,0.000000,0.000000,0.000000,events/second
1578158707,100,0.202018,0.000000,0.000000,0.000000,events/second
1578158710,100,0.200801,0.000000,0.000000,0.000000,events/second
1578158713,100,0.199599,0.000000,0.000000,0.000000,events/second
1578158716,100,0.198412,0.000000,0.000000,0.000000,events/second
1578158719,100,0.197236,0.000000,0.000000,0.000000,events/second
1578158722,100,0.196077,0.000000,0.000000,0.000000,events/second
1578158725,100,0.194929,0.000000,0.000000,0.000000,events/second
1578158728,100,0.193797,0.000000,0.000000,0.000000,events/second
1578158731,100,0.192677,0.000000,0.000000,0.000000,events/second
1578158734,100,0.191570,0.000000,0.000000,0.000000,events/second
1578158737,100,0.190474,0.000000,0.000000,0.000000,events/second
1578158740,100,0.189391,0.000000,0.000000,0.000000,events/second
1578158743,100,0.188323,0.000000,0.000000,0.000000,events/second
1578158746,100,0.187264,0.000000,0.000000,0.000000,events/second
1578158749,100,0.186218,0.000000,0.000000,0.000000,events/second
1578158752,106,0.196295,0.000000,0.000000,0.000000,events/second
1578158755,106,0.195210,0.000000,0.000000,0.000000,events/second
1578158758,106,0.194138,0.000000,0.000000,0.000000,events/second
1578158761,106,0.193077,0.000000,0.000000,0.000000,events/second
1578158764,106,0.192027,0.000000,0.000000,0.000000,events/second
1578158767,106,0.190988,0.000000,0.000000,0.000000,events/second
1578158770,106,0.189963,0.000000,0.000000,0.000000,events/second
1578158773,106,0.188946,0.000000,0.000000,0.000000,events/second
1578158776,106,0.187942,0.000000,0.000000,0.000000,events/second
