t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578158521,597,1.932098,0.000000,0.000000,0.000000,events/second
1578158524,597,1.913508,0.000000,0.000000,0.000000,events/second
1578158527,597,1.895286,0.000000,0.000000,0.000000,events/second
1578158530,597,1.877399,0.000000,0.000000,0.000000,events/second
1578158533,597,1.859863,0.000000,0.000000,0.000000,events/second
1578158536,597,1.842646,0.000000,0.000000,0.000000,events/second
1578158539,597,1.825740,0.000000,0.000000,0.000000,events/second
1578158542,610,1.848526,0.000000,0.000000,0.000000,events/second
1578158545,610,1.831882,0.000000,0.000000,0.000000,events/second
1578158548,610,1.815515,0.000000,0.000000,0.000000,events/second
1578158551,610,1.799457,0.000000,0.000000,0.000000,events/second
1578158554,610,1.783641,0.000000,0.000000,0.000000,events/second
1578158557,610,1.768162,0.000000,0.000000,0.000000,events/second
1578158560,610,1.752917,0.000000,0.000000,0.000000,events/second
1578158563,623,1.774975,0.000000,0.000000,0.000000,events/second
1578158566,623,1.759925,0.000000,0.000000,0.000000,events/second
1578158569,623,1.745139,0.000000,0.000000,0.000000,events/second
1578158572,623,1.730602,0.000000,0.000000,0.000000,events/second
1578158575,623,1.716290,0.000000,0.000000,0.000000,events/second
1578158578,623,1.702228,0.000000,0.000000,0.000000,events/second
1578158581,636,1.723613,0.000000,0.000000,0.000000,events/second
1578158584,636,1.709719,0.000000,0.000000,0.000000,events/second
1578158587,636,1.696040,0.000000,0.000000,0.000000,events/second
1578158590,636,1.682579,0.000000,0.000000,0.000000,events/second
1578158593,636,1.669330,0.000000,0.000000,0.000000,events/second
1578158596,636,1.656291,0.000000,0.000000,0.000000,events/second
1578158599,636,1.643441,0.000000,0.000000,0.000000,events/second
1578158602,649,1.664131,0.000000,0.000000,0.000000,events/second
1578158605,649,1.651438,0.000000,0.000000,0.000000,events/second
1578158608,649,1.638927,0.000000,0.000000,0.000000,events/second
1578158611,649,1.626602,0.000000,0.000000,0.000000,events/second
1578158614,649,1.614464,0.000000,0.000000,0.000000,events/second
1578158617,649,1.602500,0.000000,0.000000,0.000000,events/second
1578158620,649,1.590720,0.000000,0.000000,0.000000,events/second
1578158623,662,1.610725,0.000000,0.000000,0.000000,events/second
1578158626,662,1.599070,0.000000,0.000000,0.000000,events/second
1578158629,662,1.587548,0.000000,0.000000,0.000000,events/second
1578158632,662,1.576223,0.000000,0.000000,0.000000,events/second
1578158635,662,1.565037,0.000000,0.000000,0.000000,events/second
1578158638,662,1.554020,0.000000,0.000000,0.000000,events/second
1578158641,675,1.573453,0.000000,0.000000,0.000000,events/second
1578158644,675,1.562529,0.000000,0.000000,0.000000,events/second
1578158647,675,1.551755,0.000000,0.000000,0.000000,events/second
1578158650,675,1.541128,0.000000,0.000000,0.000000,events/second
1578158653,675,1.530637,0.000000,0.000000,0.000000,events/second
1578158656,675,1.520302,0.000000,0.000000,0.000000,events/second
1578158659,675,1.510091,0.000000,0.000000,0.000000,events/second
1578158662,688,1.528917,0.000000,0.000000,0.000000,events/second
1578158665,688,1.518791,0.000000,0.000000,0.000000,events/second
1578158668,688,1.508798,0.000000,0.000000,0.000000,events/second
1578158671,688,1.498934,0.000000,0.000000,0.000000,events/second
1578158674,688,1.489205,0.000000,0.000000,0.000000,events/second
1578158677,688,1.479600,0.000000,0.000000,0.000000,events/second
1578158680,688,1.470111,0.000000,0.000000,0.000000,events/second
1578158683,701,1.488351,0.000000,0.000000,0.000000,events/second
1578158686,701,1.478930,0.000000,0.000000,0.000000,events/second
1578158689,701,1.469627,0.000000,0.000000,0.000000,events/second
1578158692,701,1.460438,0.000000,0.000000,0.000000,events/second
1578158695,705,1.459655,0.000000,0.000000,0.000000,events/second
1578158698,705,1.450635,0.000000,0.000000,0.000000,events/second
1578158701,718,1.468328,0.000000,0.000000,0.000000,events/second
1578158704,735,1.493930,0.000000,0.000000,0.000000,events/second
1578158707,735,1.484874,0.000000,0.000000,0.000000,events/second
1578158710,735,1.475927,0.000000,0.000000,0.000000,events/second
1578158713,735,1.467089,0.000000,0.000000,0.000000,events/second
1578158716,735,1.458360,0.000000,0.000000,0.000000,events/second
1578158719,735,1.449721,0.000000,0.000000,0.000000,events/second
1578158722,748,1.466690,0.000000,0.000000,0.000000,events/second
1578158725,748,1.458105,0.000000,0.000000,0.000000,events/second
