t,value
1578159412,310235
1578159415,310235
1578159418,310235
1578159421,310235
1578159424,310235
1578159427,310235
1578159430,310235
1578159433,310235
1578159436,317828
1578159439,317828
1578159442,538239
1578159445,629731
1578159448,629731
1578159451,629731
1578159454,629731
1578159457,629731
1578159460,629731
1578159463,629731
1578159466,629731
1578159469,629731
1578159472,629731
1578159475,629731
1578159478,629731
1578159481,629731
1578159484,629731
1578159487,629731
1578159490,629731
1578159493,629731
1578159496,629731
1578159499,629731
1578159502,629731
1578159505,629731
1578159508,629731
1578159511,629731
1578159514,629731
1578159517,629731
1578159520,629731
1578159523,629731
1578159526,629731
1578159529,629731
1578159532,629731
1578159535,629731
1578159538,629731
1578159541,629731
1578159544,629731
1578159547,629731
1578159550,629731
1578159553,629731
1578159556,629731
1578159559,629731
1578159562,629731
1578159565,629731
1578159568,629731
1578159571,629731
1578159574,629731
1578159577,629731
1578159580,629731
1578159583,629731
1578159586,629731
1578159589,629731
1578159592,629731
1578159595,629731
1578159598,629731
1578159601,629731
1578159604,629731
1578159607,629731
1578159610,629731
1578159613,629731
1578159616,629731
1578159619,629731
1578159622,629731
1578159625,629731
1578159628,629731
1578159631,629731
1578159634,629731
1578159637,629731
1578159640,629731
1578159643,629731
1578159646,629731
1578159649,629731
1578159652,629731
1578159655,629731
1578159658,629731
1578159661,629731
1578159664,629731
1578159667,629731
1578159670,629731
1578159673,629731
1578159676,629731
1578159679,629731
1578159682,629731
1578159685,629731
1578159688,629731
1578159691,629731
1578159694,629731
1578159697,629731
1578159700,629731
1578159703,629731
1578159706,629731
1578159709,629731
1578159712,629731
1578159715,629731
1578159718,629731
1578159721,629731
1578159724,629731
1578159727,629731
1578159730,629731
1578159733,629731
1578159736,629731
1578159739,629731
1578159742,629731
1578159745,629731
1578159748,629731
1578159751,629731
1578159754,629731
1578159757,629731
1578159760,629731
1578159763,629731
1578159766,629731
1578159769,629731
1578159772,629731
1578159775,629731
1578159778,629731
1578159781,629731
1578159784,629749
1578159787,629749
1578159790,629749
1578159793,629749
1578159796,629749
1578159799,629749
1578159802,629749
1578159805,629749
1578159808,629749
1578159811,629749
1578159814,629749
1578159817,629749
1578159820,629749
1578159823,629749
1578159826,629749
1578159829,629749
1578159832,629749
1578159835,629749
1578159838,629749
1578159841,629749
1578159844,629749
1578159847,629749
1578159850,629749
1578159853,629749
1578159856,629749
1578159859,629749
1578159862,629749
1578159865,629749
1578159868,629749
1578159871,629749
1578159874,629749
1578159877,629749
1578159880,629749
1578159883,629749
1578159886,629749
1578159889,629749
1578159892,629749
1578159895,629749
1578159898,629749
1578159901,629749
1578159904,629749
1578159907,629749
1578159910,629749
1578159913,629749
1578159916,629749
1578159919,629749
1578159922,629749
1578159925,629749
1578159928,629749
1578159931,629749
1578159934,629749
1578159937,629749
1578159940,629749
1578159943,629749
1578159946,629749
1578159949,629749
1578159952,629749
1578159955,629749
1578159958,629749
1578159961,629749
1578159964,629749
1578159967,629749
1578159970,629749
1578159973,629749
1578159976,629749
1578159979,629749
1578159982,629749
1578159985,629749
1578159988,629749
1578159991,629749
1578159994,629749
1578159997,629749
1578160000,629749
1578160003,629749
1578160006,629749
1578160009,629749
1578160012,629749
1578160015,629749
1578160018,629749
1578160021,629749
1578160024,629749
1578160027,629749
1578160030,629749
1578160033,629749
1578160036,629749
1578160039,629749
